Variant,Kind,Signature,Total_s,PeakRss_MB,RunsSucceeded,vs_Default,SemanticPreserve
ablation_r12_p01,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,2,1;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.603531438,5090.86,3,1.034553,match
ablation_r12_p02,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=1,2,0;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.141796068,5075.41,3,0.989503,match
ablation_r13_p01,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=3,4,2,5,1,0;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.167511831,5098.52,3,0.992012,match
ablation_r13_p02,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,2,0,5,4,3;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.555623295,5038.98,3,1.029879,match
ablation_r13_p03,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,3,2,5,4;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.772041855,4977.20,3,1.050994,match
ablation_r13_p04,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=4,5,3,1,2,0;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.663097703,5028.19,3,1.040365,match
ablation_r13_p05,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,3,5,4,2,0;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.374065595,5022.72,3,1.012165,match
ablation_r13_p06,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,3,4,2,5,0;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.137314123,5028.80,3,0.989066,match
ablation_r13_p07,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,3,2,5,0,4;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.956670288,5036.31,3,1.069008,match
ablation_r13_p08,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,2,4,0,3,5;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.455181848,5095.20,3,1.020079,match
ablation_r13_p09,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=4,5,3,1,0,2;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.547326632,5042.86,3,1.029070,match
ablation_r13_p10,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=1,2,0,4,5,3;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.220017214,5054.17,3,0.997135,match
ablation_r13_p11,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=3,5,2,1,0,4;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.191911671,5070.84,3,0.994393,match
ablation_r13_p12,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=2,4,3,5,1,0;r14=0,1,2,3,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.716254579,5033.00,3,1.045551,match
ablation_r14_p01,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,3,4,2;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.679678329,4990.62,3,1.041983,match
ablation_r14_p02,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,4,1,3,2;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.361202024,5056.40,3,1.010910,match
ablation_r14_p03,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,3,2,1,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.994730831,5074.64,3,1.072721,match
ablation_r14_p04,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,3,2,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.608505720,5021.93,3,1.035039,match
ablation_r14_p05,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,2,4,3;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.195291752,5026.38,3,0.994723,match
ablation_r14_p06,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=2,4,0,3,1;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.538823792,5138.95,3,1.028240,match
ablation_r14_p07,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,2,1,4,3;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.582959223,5049.65,3,1.032546,match
ablation_r14_p08,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,2,3,1,4;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.514084134,5064.93,3,1.025826,match
ablation_r14_p09,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,3,4,2,1;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.453669591,5040.22,3,1.019932,match
ablation_r14_p10,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,4,3,2,1;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.389854244,5119.12,3,1.013705,match
ablation_r14_p11,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,4,2,3,1;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.793335168,5059.43,3,1.053072,match
ablation_r14_p12,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=1,3,0,4,2;r15=0,1,2;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.577693278,5006.82,3,1.032032,match
ablation_r15_p01,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=1,2,0;r16=0,1,2,3,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.737297707,5020.78,3,1.047604,match
ablation_r16_p01,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=0,1,2;r16=1,3,2,0,4;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.416303328,4976.25,3,1.016286,match
ablation_r16_p02,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=0,1,2;r16=3,4,1,0,2;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.606510843,5043.02,3,1.034844,match
ablation_r16_p03,ablation,"r0=0,1,2,3;r1=0,1,2,3;r2=0,1,2;r3=0,1,2;r4=0,1,2;r5=0,1,2;r6=0,1,2,3;r7=0,1,2;r8=0,1,2;r9=0,1,2;r10=0,1,2,3;r11=0,1,2,3;r12=0,1,2;r13=0,1,2,3,4,5;r14=0,1,2,3,4;r15=0,1,2;r16=1,3,4,0,2;r17=0,1,2;r18=0,1,2;r19=0,1,2;r20=0,1,2;r21=0,1,2;r22=0,1,2,3,4;r23=0,1,2,3,4,5,6,7;r24=0,1,2,3,4,5,6,7;r25=0,1,2,3;r26=0,1,2;r27=0,1,2,3,4,5,6,7,8;r28=0,1,2,3;r29=0,1,2;r30=0,1,2,3,4,5,6,7;r31=0,1,2,3,4,5,6,7;r32=0,1,2,3,4,5;r33=0,1,2,3,4,5;r34=0,1,2,3,4,5",10.493969365,5009.55,3,1.023864,match
